v0	3329.3	730.061990518612	429479.7	94177.99677690116	0
v1	3259.1	768.7068296821626	420423.9	99163.18102899875	0
v2	3268.2	901.4204124602469	421597.8	116283.23320737176	0
v3	3276.0	774.3461758154424	422604.0	99890.65668019207	0
v4	3179.8	733.4166346627263	410194.2	94610.74587149172	0
v5	3212.3	616.1766873227184	414386.7	79486.79266463067	0
v6	3243.5	609.0260667656188	418411.5	78564.36261276483	0
v7	3250.0	644.7790319171368	419250.0	83176.49511731064	0
v8	3381.3	737.3407014399779	436187.7	95116.95048575722	0
v9	3287.7	800.3809780348362	424113.3	103249.14616649387	0
v10	3191.5	540.5171135126066	411703.5	69726.70764312624	0
v11	3224.0	661.0854710247382	415896.0	85280.02576219123	0
v12	3207.1	616.1108585311574	413715.9	79478.30075051915	0
v13	3188.9	715.4619416852297	411368.1	92294.5904773948	0
v14	3253.9	734.1156516516993	419753.1	94700.91906306936	0
v15	3199.3	726.5813856685278	412709.7	93728.99875124029	0
v16	3097.9	588.6158254753263	399629.1	75931.44148631733	0
v17	3229.2	857.9448467121889	416566.8	110674.88522587232	0
v18	3153.8	623.3550833995008	406840.2	80412.8057585357	0
v19	3212.3	638.8002113337151	414386.7	82405.22726204926	0
v20	3315.0	702.1203600523204	427635.0	90573.52644674933	0
v21	3286.4	775.2361188695991	423945.6	100005.45933417842	0
v22	3229.2	772.5369635169577	416566.8	99657.26829368749	0
v23	3185.0	674.3730421658328	410865.0	86994.12243939242	0
v24	3244.8	698.6021471481454	418579.2	90119.67698211077	0
v25	3313.7	803.5840404089671	427467.3	103662.34121275683	0
v26	3166.8	639.1242132793905	408517.2	82447.02351304141	0
v27	3331.9	847.4275131242782	429815.1	109318.14919303208	0
random	3149.9	775.1870677455863	406337.1	99999.13173918075	0
