v0	4668	36	SUCCESS
v1	4122	34	SUCCESS
v2	5980	40	SUCCESS
v3	4122	34	SUCCESS
v4	5220	38	SUCCESS
v5	5374	38	SUCCESS
v6	5372	38	SUCCESS
v7	4126	34	SUCCESS
v8	5372	38	SUCCESS
v9	4126	34	SUCCESS
random	4965.913043478261	1441.5823405593162	36.23913043478261	5.809230969865772	4
