v0	7430.357142857143	1816.1515082779867	1077401.7857142857	263341.9687003082	2
v1	7682.620689655172	1361.7508105071106	1113980.0	197453.86752353067	1
v2	7776.933333333333	1886.3340625550802	1127655.3333333333	273518.43907048734	0
v3	8583.793103448275	2350.5481881425076	1244650.0	340829.48728066357	1
v4	8458.266666666666	1919.1951600142772	1226448.6666666667	278283.29820206994	0
v5	8805.310344827587	2277.723744313654	1276770.0	330269.94292548025	1
v6	8214.933333333332	1618.3111965530316	1191165.3333333333	234655.12350018945	0
v7	7387.6	1608.475667622401	1071202.0	233228.97180524818	0
v8	8322.0	2183.501469352991	1206690.0	316607.7130561837	0
v9	7918.066666666667	1827.6973843853068	1148119.6666666667	265016.1207358689	0
v10	8482.6	2599.2784203825986	1229977.0	376895.3709554772	0
v11	8370.666666666666	2168.917784415897	1213746.6666666667	314493.07874030457	0
v12	7772.066666666667	1768.4223841856592	1126949.6666666667	256421.24570692008	0
v13	7762.333333333333	2259.9628364692685	1125538.3333333333	327694.61128804425	0
v14	8087.357142857143	2308.574578984768	1172666.7857142857	334743.31395279156	2
random	8533.448275862069	2079.50344845884	1237350.0	301528.0000265315	1
