v0	802696.8	83576.91002759009	0
v1	754127.6	54664.27414902708	0
v2	785372.2	64592.575410491525	0
v3	783652.5	63857.42875539228	0
v4	772954.4	75069.56289096143	0
random	773818.6	103644.1355120493	0
