v0	3800.866666666667	919.9029924701599	551125.6666666666	133385.9339081734	0
v1	3630.5333333333333	795.8748533671751	526427.3333333334	115401.8537382404	0
v2	3873.866666666667	922.4098775610665	561710.6666666666	133749.4322463547	0
v3	3596.4666666666667	681.1421160244178	521487.6666666667	98765.6068235407	0
v4	3518.6	674.7137961140761	510197.0	97833.50043654094	0
v5	3406.6666666666665	430.36305087165266	493966.6666666667	62402.64237638933	0
v6	3542.9333333333334	699.1081429618429	513725.3333333333	101370.6807294672	0
v7	3654.866666666667	625.6837717427399	529955.6666666666	90724.14690269747	0
v8	3572.133333333333	992.8954202510744	517959.3333333333	143969.8359364058	0
v9	3684.0666666666666	876.5540840257512	534189.6666666666	127100.34218373407	0
random	3465.0666666666666	702.150550491528	502434.6666666667	101811.82982127147	0
