v0	3345.74	798.6531865584722	434946.2	103824.91425260123	0
v1	3256.66	761.6092596600964	423365.8	99009.2037558126	0
v2	3390.28	773.0731670417738	440736.4	100499.51171543062	0
v3	3272.38	634.4999571315976	425409.4	82484.99442710767	0
v4	3217.36	676.7313428532758	418256.8	87975.07457092611	0
v5	3233.08	788.8071206575162	420300.4	102544.92568547683	0
v6	3280.24	733.1132671013396	426431.2	95304.72472317412	0
v7	3361.46	713.0107491475841	436989.8	92691.39738918614	0
v8	3183.3	615.7000000000002	413829.0	80041.0	0
v9	3421.72	992.0220973345306	444823.6	128962.87265348896	0
v10	3251.42	631.8981591997248	422684.6	82146.76069596432	0
v11	3340.5	780.8523099792944	434265.0	101510.80029730826	0
v12	3303.82	783.0644849563787	429496.6	101798.3830443295	0
v13	3269.76	796.8246622689328	425068.8	103587.20609496135	0
v14	3468.88	935.2482588061839	450954.4	121582.27364480394	0
v15	3293.34	873.6865252480427	428134.2	113579.24828224558	0
v16	3185.92	630.1304258643595	414169.6	81916.95536236699	0
v17	3371.94	782.854070948091	438352.2	101771.02922325196	0
v18	3552.72	930.6127882207514	461853.6	120979.66246869764	0
v19	3447.92	844.2906807492308	448229.6	109757.78849740016	0
v20	3277.62	679.4291983716927	426090.6	88325.79578832004	0
v21	3390.28	838.6619590752869	440736.4	109026.05467978734	0
v22	3230.46	733.4175130169724	419959.8	95344.27669220645	0
v23	3075.88	608.4043931465308	399864.4	79092.57110904908	0
v24	3275.0	726.5482502903709	425750.0	94451.27253774827	0
v25	3159.72	663.6620838951103	410763.6	86276.07090636434	0
v26	3523.9	990.5020797555143	458107.0	128765.27036821691	0
v27	3225.22	518.660748081057	419278.6	67425.89725053727	0
random	3159.72	601.254323560339	410763.6	78163.06206284404	0
