v0	855.68	592.0345071024157	0
v1	699.68	435.33589054889563	0
v2	730.7368421052631	325.74462747199675	12
v3	840.5581395348837	597.7505625190893	7
v4	686.24	471.78107465221615	0
random	928.32	1179.0892322466523	0
