v0	708.29	242.9727266587755	32581.34	11176.745426303667	0
v1	681.97	164.49932857005808	31370.62	7566.969114222684	0
v2	650.48	147.98955909117376	29922.08	6807.519718193986	0
v3	690.43	190.99530125110414	31759.78	8785.783857550796	0
v4	690.43	198.92663245528502	31759.78	9150.625092943108	0
v5	641.08	224.8663905522565	29489.68	10343.853965403803	0
v6	678.68	217.2518759412679	31219.28	9993.586293298324	0
v7	707.82	217.9117885751018	32559.72	10023.942274454694	0
v8	708.29	183.87214552509036	32581.34	8458.118694154151	0
v9	701.71	234.74182818577512	32278.66	10798.124096545665	0
random	684.79	206.50657592435178	31500.34	9499.302492520177	0
