0 0 -43.7648675000000082
0 1 0.7982485491795480
0 2 -0.0091650000000003
0 3 -3.0037485491795479
0 4 -1.9009985491795480
0 5 -1.0522650000000002
0 7 0.9343764587781258
0 8 1.5584110388469403
0 13 3.7638586855778735
0 14 -0.9007550000000002
0 15 1.5419000000000000
0 16 1.1027500000000001
0 17 -3.1602874999999999
0 18 -1.9009985491795480
1 0 0.7982485491795480
1 1 -51.6971375000000108
1 2 -1.0012495163931829
1 3 1.3652289845057246
1 4 0.0770250000000002
1 5 0.1015004836068173
1 7 -1.9100190280465792
1 9 0.6106036802941622
1 10 0.6889338110442831
1 11 -0.4921463197058372
1 12 -2.0541627955500079
1 14 1.9009985491795480
1 15 1.1027499999999999
1 19 0.8524224304885460
1 20 -0.5966341818903775
1 21 2.3986297010721493
1 22 3.7638586855778735
2 0 -0.0091650000000003
2 1 -1.0012495163931829
2 2 -45.1801075000000054
2 3 0.7982485491795480
2 4 -0.1015004836068173
2 5 -2.3159950000000000
2 8 -1.9100190280465792
2 9 2.0813625000000004
2 10 2.0024990327863645
2 11 -2.6208250000000004
2 12 -0.1015004836068173
2 14 -1.0522650000000002
2 16 1.1027499999999999
2 19 -0.9343764587781258
2 20 0.1758039945998195
2 21 -1.9009985491795480
2 23 3.7638586855778735
3 0 -3.0037485491795479
3 1 1.3652289845057246
3 2 0.7982485491795480
3 3 -36.5244625000000127
3 6 -1.0019000000000002
3 7 -0.1758039945998195
3 8 -1.2256337924518885
3 11 1.9009985491795480
3 12 1.0522650000000002
3 13 -1.1027499999999995
3 17 -1.9009985491795480
3 18 -1.9530200000000002
3 21 0.9007550000000002
3 22 -1.5419000000000000
3 23 -1.1027500000000001
4 0 -1.9009985491795480
4 1 0.0770250000000002
4 2 -0.1015004836068173
4 4 -51.6971375000000108
4 5 1.0012495163931827
4 6 2.3986297010721493
4 7 -0.8524224304885460
4 8 -0.5966341818903775
4 9 0.4921463197058372
4 10 -2.0541627955500079
4 11 -0.6106036802941627
4 12 0.6889338110442831
4 14 -0.7982485491795480
4 17 -1.1027499999999999
4 19 1.9100190280465792
4 24 1.3652289845057246
4 25 3.7638586855778735
5 0 -1.0522650000000002
5 1 0.1015004836068173
5 2 -2.3159950000000000
5 4 1.0012495163931827
5 5 -45.1801075000000054
5 6 1.9009985491795480
5 7 -0.9343764587781258
5 8 -0.1758039945998195
5 9 -2.6208250000000004
5 10 0.1015004836068173
5 11 2.0813625000000004
5 12 -2.0024990327863650
5 14 -0.0091650000000001
5 18 -1.1027499999999999
5 20 1.9100190280465792
5 24 -0.7982485491795480
5 26 3.7638586855778735
6 3 -1.0019000000000002
6 4 2.3986297010721493
6 5 1.9009985491795480
6 6 -39.2042800000000113
6 7 -0.8524224304885460
6 8 0.0667056067264966
6 9 0.7982485491795480
6 10 -0.0091650000000003
6 13 1.9009985491795478
6 15 -1.1027500000000001
6 16 -3.0144499999999992
6 24 0.9007550000000002
6 25 -3.1602874999999999
6 26 -1.9009985491795480
7 0 0.9343764587781258
7 1 -1.9100190280465792
7 3 -0.1758039945998195
7 4 -0.8524224304885460
7 5 -0.9343764587781258
7 6 -0.8524224304885460
7 7 -45.9550750000000079
7 8 0.3906458360990199
