  #  n l    j    m t_z      eps
  0  0 1  1.5  1.5   p  1.63000 
  1  0 1  1.5  0.5   p  1.63000 
  2  0 1  1.5 -0.5   p  1.63000 
  3  0 1  1.5 -1.5   p  1.63000 
  4  0 1  0.5  0.5   p  2.27000 
  5  0 1  0.5 -0.5   p  2.27000 
  6  0 1  1.5  1.5   n  1.63000 
  7  0 1  1.5  0.5   n  1.63000 
  8  0 1  1.5 -0.5   n  1.63000 
  9  0 1  1.5 -1.5   n  1.63000 
 10  0 1  0.5  0.5   n  2.27000 
 11  0 1  0.5 -0.5   n  2.27000 
