v0	1098.72	351.7876086504467	0
v1	1059.84	314.51393355462045	0
v2	1025.0526315789473	289.6221628776309	12
v3	1022.4	300.8531867871768	10
v4	921.6	270.16794776582947	0
random	973.44	277.4532868790707	0
