v0	221218	261	SUCCESS
v1	449564	382	SUCCESS
v2	810514	500	FAIL
v3	810514	500	FAIL
v4	230506	267	SUCCESS
v5	801402	500	FAIL
v6	789922	500	FAIL
v7	770582	500	FAIL
v8	492570	396	SUCCESS
v9	763532	500	FAIL
random	710092.4	36531.96858424159	472.4	12.32233744060053	45
