v0	3620.8	637.9604167449045	525016.0	92504.26042801117	0
v1	3679.2	880.369104410191	533484.0	127653.52013947755	0
v2	3615.9333333333334	596.8565396214469	524310.3333333334	86544.19824510973	0
v3	3523.4666666666667	749.9089604004532	510902.6666666667	108736.7992580656	0
v4	3752.2	611.5175331364876	544069.0	88670.04230479036	0
v5	3396.9333333333334	458.500958438353	492555.3333333333	66482.63897356148	0
v6	3781.4	1029.8607219749015	548303.0	149329.80468636088	0
v7	3504.0	615.974674804087	508080.0	89316.32784659253	0
v8	3912.8	1020.1907795440344	567356.0	147927.6630338852	0
v9	3869.0	977.7640819747878	561005.0	141775.79188634426	0
v10	3718.133333333333	871.7176811075683	539129.3333333334	126399.0637605973	0
v11	3367.733333333333	686.8037533062526	488321.3333333333	99586.54422940667	0
v12	3431.0	688.6806226401321	497495.0	99858.69028281915	0
v13	3615.9333333333334	586.0444768862584	524310.3333333334	84976.44914850735	0
v14	3640.266666666667	813.7089952119773	527838.6666666666	117987.80430573711	0
random	3406.6666666666665	575.8317655550308	493966.6666666667	83495.6060054791	0
