v0	680403.8	80335.61742813667	0
v1	680827.2	63136.30860416243	0
v2	671512.4	55534.84583790605	0
v3	675323.0	80807.30705202346	0
v4	699456.8	80441.54303442934	0
random	660504.0	94958.71875715257	0
