v0	470218	41	SUCCESS
v1	512638	44	SUCCESS
v2	355176	39	SUCCESS
v3	350884	39	SUCCESS
v4	474470	41	SUCCESS
v5	356238	39	SUCCESS
v6	576918	44	SUCCESS
v7	496038	44	SUCCESS
v8	502678	44	SUCCESS
v9	675522	46	SUCCESS
random	733307.6	132671.39735632561	44.46	1.5647363995254895	0
