v0	862.0	290.9570415026933	42238.0	14256.895033631972	0
v1	900.0	273.67864366808016	44100.0	13410.253539735928	0
v2	760.0	208.806130178211	37240.0	10231.500378732339	0
v3	857.0	288.2724405835563	41993.0	14125.34958859426	0
v4	867.0	301.7631521574495	42483.0	14786.394455715024	0
v5	910.0	312.0897306865447	44590.0	15292.39680364069	0
v6	824.0	239.841614404173	40376.0	11752.239105804476	0
v7	765.0	178.11513130556875	37485.0	8727.641433972869	0
v8	881.0	320.76315249729043	43169.0	15717.394472367232	0
v9	877.0	319.40726353669544	42973.0	15650.955913298076	0
random	907.0	290.3463449055283	44443.0	14226.970900370887	0
