0 0 -28.9647499999999987
0 1 1.0430999999999997
0 2 -1.1027499999999999
0 3 -1.1027499999999999
0 4 -3.7638586855778735
0 5 -1.9009985491795480
0 6 -2.3986297010721493
0 7 0.7982485491795480
0 9 1.3652289845057246
0 10 1.7342150334467601
0 12 0.5966341818903775
0 13 -1.9009985491795480
0 20 -1.9009985491795480
0 25 1.7342150334467601
0 26 0.5966341818903775
0 31 3.7638586855778735
0 36 0.7982485491795480
0 37 1.3652289845057246
0 39 -1.9009985491795480
0 40 -2.3986297010721493
0 41 -3.7638586855778735
1 0 1.0430999999999997
1 1 -28.9647499999999987
1 2 -1.1027499999999999
1 3 -1.1027499999999999
1 4 3.7638586855778735
1 5 1.9009985491795480
1 7 -1.1027500000000001
1 8 -0.5966341818903775
1 10 -1.5584110388469403
1 11 -2.0541627955500079
1 14 1.9009985491795480
1 15 0.6889338110442831
1 16 1.7096958900278663
1 21 1.9009985491795480
1 22 1.7096958900278663
1 23 0.6889338110442831
1 25 -1.5584110388469403
1 27 -2.0541627955500079
1 32 3.7638586855778735
1 36 -1.1027500000000001
1 38 -0.5966341818903775
1 39 1.9009985491795480
1 42 -3.7638586855778735
2 0 -1.1027499999999999
2 1 -1.1027499999999999
2 2 -22.1972000000000058
2 3 -1.0019000000000002
2 6 -1.9009985491795480
2 7 -1.5419000000000000
2 8 -0.1758039945998195
2 10 -0.9343764587781258
2 11 0.1015004836068173
2 14 2.0813625000000004
2 15 0.5091031966873456
2 17 -1.7096958900278663
2 21 1.0789250000000006
2 22 1.3918953524922026
2 24 -0.6889338110442831
2 26 -1.5584110388469403
2 27 0.4921463197058372
2 33 3.7638586855778735
2 37 -1.1027500000000001
2 38 -0.8524224304885460
2 39 -3.1602874999999999
2 43 -3.7638586855778735
3 0 -1.1027499999999999
3 1 -1.1027499999999999
3 2 -1.0019000000000002
3 3 -22.1972000000000058
3 5 -3.1602874999999999
3 8 -0.8524224304885460
3 9 -1.1027500000000001
3 11 0.4921463197058372
3 12 -1.5584110388469403
3 14 1.0789250000000006
3 16 1.3918953524922026
3 17 -0.6889338110442831
3 21 2.0813625000000004
3 23 0.5091031966873456
3 24 -1.7096958900278663
3 25 -0.9343764587781258
3 27 0.1015004836068173
3 34 3.7638586855778735
3 36 -1.5419000000000000
3 38 -0.1758039945998195
3 40 -1.9009985491795480
3 44 -3.7638586855778735
4 0 -3.7638586855778735
4 1 3.7638586855778735
4 4 -16.5042500000000025
4 6 -3.1602874999999999
4 8 0.9343764587781258
4 9 1.5419000000000000
4 11 2.6208250000000004
4 12 0.9343764587781258
4 15 -1.0789250000000006
4 16 -2.0813625000000004
4 22 -2.0813625000000004
4 23 -1.0789250000000006
4 26 0.9343764587781258
4 27 2.6208250000000004
4 35 3.7638586855778735
4 37 1.5419000000000000
4 38 0.9343764587781258
4 40 -3.1602874999999999
4 45 -3.7638586855778735
5 0 -1.9009985491795480
5 1 1.9009985491795480
5 3 -3.1602874999999999
5 5 -21.4277124999999984
5 6 -0.6106036802941626
5 7 0.0770250000000002
5 8 -0.8524224304885460
5 9 0.4921463197058372
5 10 -1.2256337924518885
5 11 -1.1027500000000001
5 12 -1.5584110388469403
5 18 2.0024990327863650
5 19 -0.6889338110442831
5 20 1.0522650000000002
5 21 -1.9530200000000002
5 23 1.9009985491795480
5 28 0.1015004836068173
5 29 0.5966341818903775
5 30 2.0541627955500079
5 36 0.9007550000000002
5 41 -1.9009985491795480
5 42 1.9009985491795480
5 44 -2.3986297010721493
6 0 -2.3986297010721493
6 2 -1.9009985491795480
6 4 -3.1602874999999999
6 5 -0.6106036802941626
6 6 -16.8847374999999964
6 7 -0.4921463197058372
6 8 0.0667056067264966
6 9 -2.2982500000000003
6 10 -1.7342150334467601
6 11 -3.0144499999999992
6 12 0.0667056067264966
6 18 -2.0813625000000004
6 19 0.6106036802941626
6 20 1.9009985491795480
6 22 1.9530200000000002
6 24 1.9009985491795480
6 28 2.6208250000000004
6 29 1.7342150334467601
6 30 0.4921463197058372
