Gates	Layers	Fcalls	E0	Overlap	Success
250	4	86	0.72545363689892	0.5097639786663153	SUCCESS
256	4	92	4.922217731737872	0.010142193329855676	SUCCESS
268	4	100	7.102760231415522	0.0009363391832569869	SUCCESS
622	5	172	0.5455406720991363	0.01166835871785763	SUCCESS
302	4	104	4.086204451399512	0.0735917490203931	SUCCESS
240	4	88	4.128457007115887	0.0024377551157049528	SUCCESS
408	4	144	4.831331110175141	0.00031512856320369193	SUCCESS
264	4	94	2.3403459550431327	0.1297720474091573	SUCCESS
244	4	89	4.317905370869413	0.07942135091951336	SUCCESS
332	4	111	2.0194252274006455	0.26280799959021367	SUCCESS
210	4	76	0.2300589526371959	0.5747856562013489	SUCCESS
668	5	200	6.229144555202181	0.01966412483760168	SUCCESS
572	5	169	5.061894503565306	0.02120330267207157	SUCCESS
214	4	79	4.505898027346204	0.1984380853161392	SUCCESS
280	4	94	3.662401790457802	0.08627295332805975	SUCCESS
98	3	45	2.9429640040594167	0.4461720728442044	SUCCESS
502	5	142	0.24439472967732867	0.5590038519164503	SUCCESS
264	4	90	3.1334566209984818	0.257716478630299	SUCCESS
204	4	73	-0.560956568600123	0.6378341416874648	SUCCESS
212	4	78	4.702030123225721	0.019623227125565273	SUCCESS
260	4	89	5.438836696677908	0.006377046453738379	SUCCESS
302	4	104	3.2014588154614834	0.12973171533752562	SUCCESS
250	4	86	0.9212284197876905	0.49682138058389835	SUCCESS
268	4	93	3.2812310853463544	0.21397419339693854	SUCCESS
338	4	114	2.234278698890095	0.3641275697027147	SUCCESS
270	4	98	2.2623491193566823	0.08339028679785579	SUCCESS
312	4	102	2.6216943709979876	0.04683291304727154	SUCCESS
234	4	86	3.257565040706652	0.2764442480615044	SUCCESS
242	4	85	2.8648127149795344	0.329830236277149	SUCCESS
276	4	97	4.547649245734808	0.011238922310515239	SUCCESS
282	4	95	0.17994842239817554	0.47875906293002957	SUCCESS
270	4	91	3.1933633888167225	0.016498414807593016	SUCCESS
78	3	39	1.5845792028387096	0.4341482281321063	SUCCESS
282	4	95	4.039572488599932	0.234887074020214	SUCCESS
252	4	88	3.1637742722359325	0.14933266921134436	SUCCESS
258	4	89	6.127695615730491	0.012029549399620535	SUCCESS
262	4	90	1.925341381199437	0.48723292637101595	SUCCESS
280	4	93	2.442584710108042	0.004588311219423638	SUCCESS
240	4	84	3.9755231603136334	0.005704383404873043	SUCCESS
264	4	92	5.472558525714145	0.11975406882838563	SUCCESS
