v0	693.15	116.90563502244018	31191.75	5260.75357600981	0
v1	663.5	82.72164166649496	29857.5	3722.4738749922744	0
v2	675.52	90.53269906503408	30398.4	4073.9714579265205	0
v3	677.57	113.26802328989372	30490.65	5097.061048045223	0
v4	681.41	119.6605277441147	30663.45	5384.72374848515	0
v5	688.1	124.15953447077662	30964.5	5587.179051184954	0
v6	690.35	120.95861895706287	31065.75	5443.137853067842	0
v7	688.05	113.44887615133118	30962.25	5105.199426809887	0
v8	693.23	109.08793287985601	31195.35	4908.956979593532	0
v9	697.47	138.88091697565915	31386.15	6249.641263904664	0
random	689.39	116.9055084245391	31022.55	5260.747879104269	0
