v0	842.0	254.62914208707534	41258.0	12476.827962266692	0
v1	870.0	234.0939982143925	42630.0	11470.605912505232	0
v2	842.0	267.6490239100453	41258.0	13114.80217159222	0
v3	804.0	187.57398540309367	39396.0	9191.12528475159	0
v4	839.0	250.2578670092111	41111.0	12262.635483451344	0
v5	833.0	241.78709642989637	40817.0	11847.567725064922	0
v6	817.0	227.51043932092435	40033.0	11148.011526725293	0
v7	878.0	282.8709953317943	43022.0	13860.67877125792	0
v8	864.2857142857143	293.8137685886159	42350.0	14396.874660842193	1
v9	903.0	269.1486578082826	44247.0	13188.284232605847	0
random	839.0	286.23242304113626	41111.0	14025.388729015678	0
