v0	2722	9	SUCCESS
v1	2684	9	SUCCESS
v2	2580	9	SUCCESS
v3	2684	9	SUCCESS
v4	2428	9	SUCCESS
v5	2754	9	SUCCESS
v6	2754	9	SUCCESS
v7	2690	9	SUCCESS
v8	2722	9	SUCCESS
v9	2690	9	SUCCESS
random	2866.12	473.52100861524656	8.92	0.39191835884530507	0
