#  n l    j    m t_z      eps
0  0 1  1.5  1.5   p     1.63
1  0 1  1.5  0.5   p     1.63
2  0 1  1.5 -0.5   p     1.63
3  0 1  1.5 -1.5   p     1.63
4  0 1  0.5  0.5   p     2.27
5  0 1  0.5 -0.5   p     2.27
6  0 1  1.5  1.5   n     1.63
7  0 1  1.5  0.5   n     1.63
8  0 1  1.5 -0.5   n     1.63
9  0 1  1.5 -1.5   n     1.63
10 0 1  0.5  0.5   n     2.27
11 0 1  0.5 -0.5   n     2.27
