v0	486.54545454545456	111.53939130492034	21894.545454545456	5019.272608721419	1
v1	457.42857142857144	103.60797384804863	20584.285714285714	4662.3588231621925	2
v2	463.0612244897959	91.76687592409354	20837.755102040817	4129.509416584208	2
v3	469.89	113.18753420761493	21145.05	5093.439039342672	0
v4	477.1979166666667	115.2028663372851	21473.90625	5184.128985177832	4
v5	465.8979591836735	101.8457707332179	20965.408163265307	4583.059682994812	2
v6	479.1515151515151	115.33721868007682	21561.81818181818	5190.174840603458	1
v7	475.65656565656565	107.19105586238143	21404.545454545456	4823.5975138071535	1
v8	467.1546391752577	101.36342090238848	21021.9587628866	4561.353940607475	3
v9	494.2	126.95912728118456	22239.0	5713.160727653301	0
random	467.9479166666667	103.45000501366047	21057.65625	4655.250225614724	4
