v0	3133.0	607.1153102994521	404157.0	78317.87502862932	0
v1	3403.4	835.5228542655188	439038.6	107782.44820025201	0
v2	3195.4	748.6419972189643	412206.6	96574.81764124658	0
v3	3263.0	643.3358376462484	420927.0	82990.32305636603	0
v4	3192.8	696.7611929492043	411871.2	89882.1938904475	0
v5	3273.4	817.5294734748096	422268.6	105461.30207825052	0
v6	3099.2	508.40472067045295	399796.8	65584.20896648834	0
v7	3302.0	769.0903718029501	425958.0	99212.65796258056	0
v8	3213.6	756.255935513898	414554.4	97557.01568129267	0
v9	3416.4	800.9688133754017	440715.6	103324.97692542696	0
random	3252.6	651.2935129417459	419585.4	84016.863169485	0
