v0	3453.6666666666665	1044.692884163677	445523.0	134765.38205711436	0
v1	3245.6666666666665	557.1156871681949	418691.0	71867.92364469702	0
v2	3306.3333333333335	613.1475262030241	426517.0	79096.03088019018	0
v3	3401.6666666666665	733.9213551570467	438815.0	94675.854815259	0
v4	3224.0	590.4156727820375	415896.0	76163.62178888291	0
v5	3341.0	679.7810922152321	430989.0	87691.76089576489	0
v6	3232.6666666666665	677.7754462619296	417014.0	87433.0325677887	0
v7	3146.0	742.5568440642548	405834.0	95789.83288428893	0
v8	3492.6666666666665	830.1924810280782	450554.0	107094.83005262206	0
v9	3102.6666666666665	570.3562239707935	400244.0	73575.9528922324	0
v10	3276.0	705.2025713698625	422604.0	90971.13170671232	0
v11	3297.6666666666665	747.9112395346269	425399.0	96480.54989996688	0
v12	3371.3333333333335	1189.54538468367	434902.0	153451.35462419354	0
v13	3280.3333333333335	588.7754712584042	423163.0	75952.03579233409	0
v14	3254.3333333333335	709.2516400325685	419809.0	91493.46156420141	0
v15	3384.3333333333335	671.7225783180301	436579.0	86652.2126030259	0
v16	3232.6666666666665	791.281379928925	417014.0	102075.2980108312	0
v17	3479.6666666666665	661.7526392509183	448877.0	85366.09046336841	0
v18	3306.3333333333335	642.7518097126512	426517.0	82914.98345293208	0
v19	3111.3333333333335	788.5714228203353	401362.0	101725.71354382332	0
v20	3306.3333333333335	1064.457556170695	426517.0	137315.02474601968	0
v21	3202.3333333333335	717.9353886125283	413101.0	92613.66513101617	0
v22	3414.6666666666665	884.8492652549484	440492.0	114145.55521788835	0
v23	3107.0	648.5684235298539	400803.0	83665.32663535116	0
v24	3107.0	648.5684235298539	400803.0	83665.32663535116	0
v25	3163.3333333333335	821.7352912519262	408070.0	106003.85257149854	0
v26	3497.0	895.8688520090427	451113.0	115567.0819091665	0
v27	3393.0	836.6924962812407	437697.0	107933.33202028	0
random	3475.3333333333335	1029.620426284474	448318.0	132821.03499069717	0
