v0	449428.26	67737.98922637432	0
v1	444724.92	54113.29197926899	0
v2	449046.42	64241.805670790636	0
v3	443298.18	55334.649407650504	0
v4	464304.54	74109.52799153708	0
random	420854.76	62402.43050605007	0
