v0	4122	34	SUCCESS
v1	5372	38	SUCCESS
v2	4122	34	SUCCESS
v3	5372	38	SUCCESS
v4	5374	38	SUCCESS
v5	5980	40	SUCCESS
v6	4126	34	SUCCESS
v7	5220	38	SUCCESS
v8	4126	34	SUCCESS
v9	5374	38	SUCCESS
random	5127.714285714285	1914.5951135891876	36.38775510204081	7.550689457722654	1
