v0	1004.4	249.07155598341618	59259.6	14695.221803021557	0
v1	916.8	231.77092138575134	54091.2	13674.484361759329	0
v2	949.2	239.004937187498	56002.8	14101.291294062394	0
v3	897.6	257.0802209428022	52958.4	15167.733035625331	0
v4	945.6	212.49150571258141	55790.4	12536.998837042287	0
v5	990.0	326.2698269837406	58410.0	19249.91979204069	0
v6	1005.6	271.1468974559729	59330.4	15997.666949902403	0
v7	984.0	406.585784306338	58056.0	23988.56127407394	0
v8	984.0	309.6837096135346	58056.0	18271.338867198538	0
v9	1004.4	307.5396559795176	59259.6	18144.839702791538	0
random	992.4	323.3794056522462	58551.6	19079.384933482528	0
