0 0 -15.4136500000000041
0 1 -0.4921463197058372
0 2 0.0770250000000002
0 3 -0.4921463197058372
0 4 1.1027500000000001
0 5 -0.8997490327863654
0 6 -0.6889338110442831
0 7 -0.1015004836068173
0 8 2.0541627955500079
0 9 1.9009985491795480
1 0 -0.4921463197058372
1 1 -9.3981250000000003
1 2 0.4921463197058372
1 3 -2.2982500000000003
1 4 1.5419000000000000
1 5 -2.0813625000000004
1 6 0.4921463197058371
1 7 2.6208250000000004
1 8 -0.4921463197058372
1 9 -3.1602874999999999
2 0 0.0770250000000002
2 1 0.4921463197058372
2 2 -15.4136500000000005
2 3 0.4921463197058372
2 4 -1.9009985491795480
2 5 0.1015004836068173
2 6 2.0541627955500079
2 7 0.8997490327863654
2 8 -0.6889338110442831
2 9 -1.1027500000000001
3 0 -0.4921463197058372
3 1 -2.2982500000000003
3 2 0.4921463197058372
3 3 -9.3981250000000003
3 4 -3.1602874999999999
3 5 2.6208250000000004
3 6 0.4921463197058372
3 7 -2.0813625000000004
3 8 -0.4921463197058371
3 9 1.5419000000000000
4 0 1.1027500000000001
4 1 1.5419000000000000
4 2 -1.9009985491795480
4 3 -3.1602874999999999
4 4 -8.2659124999999989
4 5 -3.0144499999999992
4 6 -1.1027500000000001
4 7 1.9530200000000002
4 8 1.9009985491795480
4 9 -0.9007550000000002
5 0 -0.8997490327863654
5 1 -2.0813625000000004
5 2 0.1015004836068173
5 3 2.6208250000000004
5 4 -3.0144499999999992
5 5 -9.6811524999999996
5 6 0.8997490327863653
5 7 -2.3159950000000000
5 8 -0.1015004836068173
5 9 1.9530200000000002
6 0 -0.6889338110442831
6 1 0.4921463197058371
6 2 2.0541627955500079
6 3 0.4921463197058372
6 4 -1.1027500000000001
6 5 0.8997490327863653
6 6 -7.7426625000000051
6 7 0.1015004836068173
6 8 0.0770250000000002
6 9 -1.9009985491795480
7 0 -0.1015004836068173
7 1 2.6208250000000004
7 2 0.8997490327863654
7 3 -2.0813625000000004
7 4 1.9530200000000002
7 5 -2.3159950000000000
7 6 0.1015004836068173
7 7 -9.6811524999999996
7 8 -0.8997490327863652
7 9 -3.0144499999999992
8 0 2.0541627955500079
8 1 -0.4921463197058372
8 2 -0.6889338110442831
8 3 -0.4921463197058371
8 4 1.9009985491795480
8 5 -0.1015004836068173
8 6 0.0770250000000002
8 7 -0.8997490327863652
8 8 -7.7426625000000016
8 9 1.1027500000000001
9 0 1.9009985491795480
9 1 -3.1602874999999999
9 2 -1.1027500000000001
9 3 1.5419000000000000
9 4 -0.9007550000000002
9 5 1.9530200000000002
9 6 -1.9009985491795480
9 7 -3.0144499999999992
9 8 1.1027500000000001
9 9 -8.2659125000000024
