v0	1145.4	189.27197362525675	0
v1	1121.02	165.93890321440657	0
v2	1129.76	167.04018199223813	0
v3	1113.66	137.122443093754	0
v4	1121.94	161.4455834019624	0
v5	1131.14	176.3780609939903	0
v6	1140.34	175.43980278146714	0
v7	1138.96	174.08675538363013	0
v8	1134.82	157.35160501246926	0
v9	1117.8	147.2718574609563	0
