v0	354.1965944272446	164.16456117657307	354
v1	323.6140552995392	159.54418695291588	132
v2	359.23630672926447	177.12555919726844	361
v3	324.6336746302617	158.67556228074042	121
v4	350.0849947534103	158.93818749865224	47
v5	321.94475760992106	144.58903504937138	113
v6	418.65767045454544	180.92097290110485	296
v7	321.30282485875705	151.37629561254334	115
v8	419.6602086438152	176.90617604554203	329
v9	347.5143160127253	152.5536519037015	57
