v0	367.89637305699483	121.38932201721308	35
v1	354.10752688172045	126.25162299526072	70
v2	374.5846153846154	122.97177816414647	25
v3	365.99786552828175	128.42570283264473	63
v4	360.57	124.05311402782274	0
v5	360.9935897435897	134.23085724166302	64
v6	366.52652652652654	117.16558719124367	1
v7	366.6843783209352	132.53217386673316	59
v8	356.86	117.09372485321317	0
v9	360.25	118.24566588251768	0
