v0	363.3885542168675	180.91688230435813	336
v1	316.9228149829739	149.98007719157712	119
v2	352.07587253414266	179.97725453311207	341
v3	322.99214365881033	145.9680981743282	109
v4	350.2686567164179	151.84387777590837	62
v5	323.88762769580023	153.81484172096566	119
v6	407.78076379066476	169.88245798480307	293
v7	328.32290502793296	157.19828307464644	105
v8	411.4717514124294	177.25300486336118	292
v9	348.70824524312894	150.33370025737094	54
